station_origin,station_destination,flows,population,jobs,distance
Richmond,Golders Green,0,5157,1871,24116.270169754345
Richmond,Goldhawk Road,2,5157,370,8655.508232937424
Richmond,Goodge Street,4,5157,6457,16757.39218249767
Richmond,Gospel Oak,33,5157,2025,16396.22686801068
Richmond,Great Portland Street,4,5157,6936,16197.434996754948
Richmond,Green Park,83,5157,26754,14374.66194936306
Richmond,Greenford,0,5157,1157,20019.234942603787
Richmond,Gunnersbury,879,5157,4775,3948.4441830276296
Richmond,Hackney Central,27,5157,2440,23890.771257417655
Richmond,Hackney Wick,12,5157,1263,26269.737187590574
Richmond,Haggerston,0,5157,1184,23591.71361412165
Richmond,Hainault,0,5157,356,39956.8097880989
Richmond,Hammersmith,527,5157,18250,7649.918897692309
Richmond,Hampstead,0,5157,2010,21730.54426257293
Richmond,Hampstead Heath,81,5157,2792,15457.66626704047
Richmond,Harlesden,5,5157,1668,10327.509646041206
Richmond,Harringay Green Lanes,1,5157,544,21017.926310888553
Richmond,Harrow & Wealdstone,10,5157,1335,18992.099729408113
Richmond,Harrow-on-the-Hill,1,5157,3019,21865.809737098327
Richmond,Hatch End,0,5157,93,21989.163790947277
Richmond,Hatton Cross,0,5157,1219,19786.591754618432
Richmond,Headstone Lane,1,5157,310,20843.01394912282
Richmond,Heathrow Terminal 4,0,5157,693,21662.924448257312
Richmond,Heathrow Terminal 5,1,5157,975,24654.621176046076
Richmond,Heathrow Terminals 2 & 3,3,5157,2406,22199.342700409692
Richmond,Hendon Central,0,5157,1878,26764.96661554735
Richmond,High Barnet,0,5157,953,33519.54532745199
Richmond,High Street Kensington,4,5157,5427,11349.40916015597
Richmond,Highams Park,0,5157,390,30673.730380137327
Richmond,Highbury & Islington,43,5157,25385,20438.72690436646
Richmond,Highgate,0,5157,856,23146.970631014025
Richmond,Hillingdon,0,5157,318,25794.400198246512
Richmond,Holborn,26,5157,22346,16525.45131234248
Richmond,Holland Park,0,5157,2063,13009.788158119647
Richmond,Holloway Road,2,5157,1696,20506.871703088833
Richmond,Homerton,8,5157,1998,24926.386804529855
Richmond,Honor Oak Park,0,5157,341,26664.20521034131
Richmond,Hornchurch,0,5157,451,42196.11948510849
Richmond,Hounslow Central,0,5157,708,15504.034401375055
Richmond,Hounslow East,0,5157,843,14758.350017954137
Richmond,Hounslow West,0,5157,401,16983.118093371493
Richmond,Hoxton,0,5157,2181,23693.726875608554
Richmond,Hyde Park Corner,29,5157,2410,13594.772649096234
Richmond,Ickenham,1,5157,282,24669.963003043616
Richmond,Kennington,0,5157,1161,17997.598606287356
Richmond,Kensal Green,0,5157,472,10535.5253417783
Richmond,Kensal Rise,99,5157,1376,10812.52024908974
Richmond,Kensington,0,5157,2252,11595.240224949024
Richmond,Kentish Town,0,5157,3404,19798.628714755465
Richmond,Kentish Town West,4,5157,1128,17487.386295299697
Richmond,Kenton,3,5157,768,17211.42773352679
Richmond,Kew Gardens,131,5157,792,2168.1632640796356
Richmond,Kilburn,0,5157,1953,14422.097197149573
Richmond,Kilburn High Road,2,5157,266,12984.654151923074
Richmond,King's Cross St. Pancras,57,5157,33330,17856.873894709577
Richmond,Kingsbury,0,5157,1018,22908.78501878139
Richmond,Knightsbridge,37,5157,6821,13010.819060796326
Richmond,Ladbroke Grove,21,5157,2131,10834.503220949022
Richmond,Lancaster Gate,0,5157,1820,13806.527247491802
Richmond,Latimer Road,13,5157,1109,10174.922686109481
Richmond,Leicester Square,18,5157,8847,15526.979441938072
Richmond,Leyton,0,5157,1447,28451.661413692156
Richmond,Leyton Midland Road,0,5157,445,28372.55241343897
Richmond,Leytonstone,0,5157,1844,30115.504973983636
Richmond,Leytonstone High Road,0,5157,314,29586.64942034762
Richmond,Liverpool Street,18,5157,61122,19621.857217286837
Richmond,London Bridge,1,5157,29930,17992.176104299077
Richmond,Loughton,0,5157,655,38970.514992821554
Richmond,Maida Vale,0,5157,949,13581.763476667695
Richmond,Manor House,0,5157,1311,23062.44715942188
Richmond,Mansion House,71,5157,7815,18271.326394462696
Richmond,Marble Arch,1,5157,6145,15025.129432252246
Richmond,Marylebone,0,5157,4250,14938.658526870528
Richmond,Mile End,4,5157,3759,23532.08959077378
Richmond,Mill Hill East,0,5157,681,28788.750277051375
Richmond,Moorgate,4,5157,24574,19557.183994966686
Richmond,Morden,0,5157,1447,27743.320438813065
Richmond,Mornington Crescent,0,5157,2927,17930.452859170546
Richmond,Neasden,0,5157,732,17638.847522534277
Richmond,New Cross Gate,0,5157,1340,23700.804379117562
Richmond,Newbury Park,0,5157,559,36778.84196428735
Richmond,North Acton,4,5157,3168,13738.6212579501
Richmond,North Ealing,0,5157,332,9669.33568756695
Richmond,North Greenwich,0,5157,6276,25501.169130804497
Richmond,North Harrow,0,5157,190,23845.438459580277
Richmond,North Wembley,2,5157,365,14888.713332156167
Richmond,Northfields,0,5157,864,10299.188909005763
Richmond,Northolt,0,5157,663,21837.70120295097
Richmond,Northwick Park,0,5157,1713,23144.88242571542
Richmond,Northwood,0,5157,1018,29108.511346880372
Richmond,Northwood Hills,0,5157,488,27521.842462167195
Richmond,Notting Hill Gate,19,5157,5490,12310.0546951501
Richmond,Oakwood,0,5157,423,33019.40598878507
Richmond,Old Street,12,5157,15897,20410.703713711668
Richmond,Osterley,0,5157,521,13790.8553455109
Richmond,Oval,0,5157,2544,18912.75629062587
Richmond,Oxford Circus,32,5157,44368,15385.228424620622
Richmond,Paddington,71,5157,20198,13547.143907138503
Richmond,Park Royal,14,5157,1552,10768.994138195341
Richmond,Parsons Green,6,5157,2711,12261.038448573026
Richmond,Perivale,0,5157,532,18422.799821419376
Richmond,Piccadilly Circus,60,5157,13641,15152.288036168258
Richmond,Pimlico,0,5157,5585,15448.863277996872
Richmond,Pinner,0,5157,292,25363.193870471132
Richmond,Plaistow,1,5157,1049,27307.87270226445
Richmond,Preston Road,0,5157,411,21411.748626493423
Richmond,Putney Bridge,0,5157,2494,13255.500797889494
Richmond,Queen's Park,0,5157,2167,11920.151002847817
Richmond,Queensbury,0,5157,439,24154.780253145043
Richmond,Ravenscourt Park,152,5157,1895,6815.34094539267
Richmond,Rayners Lane,1,5157,426,19259.828610333694
Richmond,Redbridge,0,5157,198,32963.34108175633
Richmond,Regent's Park,1,5157,3364,16166.155601083701
Richmond,Rickmansworth,0,5157,937,34724.02991728503
Richmond,Royal Oak,14,5157,856,12609.847394424924
Richmond,Ruislip,0,5157,257,22884.308020695345
Richmond,Ruislip Manor,0,5157,408,22205.422040456724
Richmond,Russell Square,17,5157,5172,17231.88562755666
Richmond,Seven Sisters,1,5157,10191,25352.221922230387
Richmond,Shadwell,0,5157,7447,21097.455997307778
Richmond,Shepherd's Bush,0,5157,9890,12593.9703634388
Richmond,Shepherd's Bush Market,7,5157,416,9094.797655424882
Richmond,Shoreditch High Street,1,5157,7558,22618.47447747428
Richmond,Silver Street,0,5157,953,29097.837217233893
Richmond,Sloane Square,74,5157,8229,12883.226113864634
Richmond,Snaresbrook,0,5157,512,31773.655591490635
Richmond,South Acton,104,5157,975,4965.2835626155
Richmond,South Ealing,0,5157,670,9846.243618328925
Richmond,South Hampstead,0,5157,236,13961.009540395746
Richmond,South Harrow,1,5157,387,17454.271904197853
Richmond,South Kensington,140,5157,15325,11710.0037422632
Richmond,South Kenton,0,5157,261,15824.45850224302
Richmond,South Ruislip,0,5157,289,24161.691723661414
Richmond,South Tottenham,0,5157,552,22876.691406717662
Richmond,South Wimbledon,0,5157,1361,26210.07412825515
Richmond,South Woodford,0,5157,766,33089.47632755865
Richmond,Southbury,0,5157,538,33266.841347283524
Richmond,Southfields,0,5157,1351,15944.954483150466
Richmond,Southgate,0,5157,874,31153.761134668857
Richmond,Southwark,0,5157,10326,16893.827019196575
Richmond,St. James's Park,91,5157,13339,14826.290723412405
Richmond,St. John's Wood,0,5157,3982,15777.503151630168
Richmond,St. Paul's,1,5157,13446,18186.086221651203
Richmond,Stamford Brook,56,5157,784,6106.0513912229935
Richmond,Stanmore,0,5157,983,27267.757072587836
Richmond,Stepney Green,6,5157,1879,22502.81721350306
Richmond,Stockwell,0,5157,1623,17781.047240813736
Richmond,Stonebridge Park,4,5157,729,11822.458422707237
Richmond,Stratford,17,5157,55954,26320.318487767916
Richmond,Sudbury Hill,0,5157,277,15968.806245163682
Richmond,Sudbury Town,0,5157,218,14351.749629869244
Richmond,Swiss Cottage,0,5157,2598,14807.562858825193
Richmond,Temple,41,5157,6780,16859.021298936306
Richmond,Tooting Bec,0,5157,1239,22776.224866129254
Richmond,Tooting Broadway,0,5157,4506,23851.186308474673
Richmond,Tottenham Court Road,5,5157,19126,16112.919812501159
Richmond,Tottenham Hale,1,5157,3239,26505.761090109656
Richmond,Totteridge & Whetstone,0,5157,287,30926.91482630495
Richmond,Tower Hill,66,5157,8286,19620.08497679163
Richmond,Tufnell Park,0,5157,557,20563.229722912227
Richmond,Turkey Street,0,5157,458,35968.41807331995
Richmond,Turnham Green,167,5157,1515,5495.762180943282
Richmond,Turnpike Lane,1,5157,992,25384.106517870623
Richmond,Upminster,0,5157,1132,44733.83159910597
Richmond,Upney,0,5157,485,33721.41844677182
Richmond,Upper Holloway,5,5157,898,18296.45217037406
Richmond,Upton Park,0,5157,1642,28628.951345696336
Richmond,Uxbridge,3,5157,4316,27938.795325618958
Richmond,Vauxhall,1,5157,16242,16274.191531304406
Richmond,Victoria,36,5157,33251,14048.985127093481
Richmond,Walthamstow Central,0,5157,5271,26726.895071185627
Richmond,Walthamstow Queens Road,1,5157,1267,26590.56836218732
Richmond,Wanstead,0,5157,419,31782.955525382222
Richmond,Wanstead Park,0,5157,416,31505.954227624698
Richmond,Warren Street,14,5157,17309,16534.942871033676
Richmond,Warwick Avenue,0,5157,1174,14369.376046618878
Richmond,Waterloo,1,5157,23466,16237.400089679975
Richmond,Watford,0,5157,961,36291.83963235449
Richmond,Watford High Street,2,5157,790,27709.73481762474
Richmond,Watford Junction,6,5157,1367,29115.77234920431
Richmond,Wembley Central,5,5157,1327,13540.556889675696
Richmond,Wembley Park,0,5157,5759,19992.01346073005
Richmond,West Acton,1,5157,488,11927.126483207572
Richmond,West Brompton,4,5157,5859,10615.938240736297
Richmond,West Finchley,0,5157,91,28503.33878265789
Richmond,West Ham,0,5157,5487,26378.037208706388
Richmond,West Hampstead,126,5157,5856,13406.475589882171
Richmond,West Harrow,0,5157,122,20623.94104674454
Richmond,West Kensington,38,5157,1345,9107.427128724637
Richmond,Westbourne Park,12,5157,1347,11640.443148381753
Richmond,Westminster,29,5157,15466,15387.040063319178
Richmond,White City,0,5157,5966,13894.471456698264
Richmond,White Hart Lane,0,5157,641,27897.915857940327
Richmond,Whitechapel,18,5157,17633,21422.65303000854
Richmond,Willesden Green,0,5157,830,15607.155126986625
Richmond,Willesden Junction,172,5157,4165,9183.276454407587
Richmond,Wimbledon Park,0,5157,596,17304.60425313296
Richmond,Wood Green,1,5157,2146,26314.93214327379
Richmond,Wood Lane,50,5157,1578,9621.06061066937
Richmond,Wood Street,0,5157,404,28094.590971710273
Richmond,Woodford,0,5157,706,34801.43124357167
Richmond,Woodgrange Park,0,5157,242,32826.727520415225
Richmond,Woodside Park,0,5157,745,29449.813129554175
Rickmansworth,Acton Town,3,1258,2202,27005.7255129901
Rickmansworth,Aldgate,49,1258,7782,34783.85879881354
Rickmansworth,Alperton,0,1258,741,22032.637569458013
Rickmansworth,Amersham,17,1258,256,10449.86667937803
Rickmansworth,Angel,4,1258,8103,31781.80924139905
Rickmansworth,Archway,0,1258,2193,35899.550820513636
Rickmansworth,Arsenal,0,1258,315,33918.19746493242
Rickmansworth,Baker Street,38,1258,14973,28115.232177407866
Rickmansworth,Bank and Monument,10,1258,78549,34070.34656845261
Rickmansworth,Barbican,33,1258,9134,32920.39890196801
Rickmansworth,Barons Court,0,1258,2956,32276.256539011505
Rickmansworth,Bermondsey,2,1258,3172,36381.05704423035
Rickmansworth,Bethnal Green,0,1258,4660,36470.06671867164
Rickmansworth,Blackfriars,3,1258,10849,33311.426991637934
Rickmansworth,Bond Street,19,1258,20967,29859.510408115784
Rickmansworth,Brixton,1,1258,5084,37427.788794149674
Rickmansworth,Camden Town,1,1258,6348,32863.44805770136
Rickmansworth,Canada Water,3,1258,20443,37370.573964790856
Rickmansworth,Canary Wharf,53,1258,58772,39457.768996247614
Rickmansworth,Canning Town,1,1258,15428,41505.56647918955
Rickmansworth,Cannon Street,2,1258,4698,34219.86999391192
Rickmansworth,Canons Park,0,1258,526,23170.295138208934
Rickmansworth,Chalfont & Latimer,48,1258,554,7064.206532021599
Rickmansworth,Chancery Lane,4,1258,15391,32125.67053063886
Rickmansworth,Charing Cross,9,1258,7016,31424.461369214507
Rickmansworth,Chesham,16,1258,243,13380.142920280286
Rickmansworth,Chiswick Park,0,1258,1517,28280.67031987868
Rickmansworth,Chorleywood,114,1258,702,3551.3532405638584
Rickmansworth,Clapham Common,2,1258,2020,37436.11062300168
Rickmansworth,Covent Garden,2,1258,4355,31592.875634318723
Rickmansworth,Croxley,2,1258,340,6307.370106402295
Rickmansworth,Dollis Hill,1,1258,847,20452.96995454729
Rickmansworth,Ealing Common,0,1258,915,25979.10268385234
Rickmansworth,Earl's Court,2,1258,6613,33781.05460437261
Rickmansworth,East Ham,0,1258,2062,44085.6958802619
Rickmansworth,East Putney,1,1258,1877,38046.57194355843
Rickmansworth,Eastcote,1,1258,364,17283.55568486915
Rickmansworth,Edgware Road,4,1258,6868,29150.072544872397
Rickmansworth,Elephant & Castle,3,1258,6427,34107.8638296683
Rickmansworth,Embankment,4,1258,10220,31764.79218967342
Rickmansworth,Euston Square,41,1258,8093,29562.0118409735
Rickmansworth,Farringdon,92,1258,25592,32459.48895822639
Rickmansworth,Finchley Road,27,1258,3417,24580.594930093106
Rickmansworth,Finsbury Park,2,1258,6769,33514.43679942605
Rickmansworth,Fulham Broadway,2,1258,4200,35291.20567254342
Rickmansworth,Gloucester Road,1,1258,5194,34315.381016865394
Rickmansworth,Goldhawk Road,1,1258,370,32388.01378833589
Rickmansworth,Great Portland Street,43,1258,6936,28942.051622714003
Rickmansworth,Green Park,21,1258,26754,30899.389330325565
Rickmansworth,Gunnersbury,0,1258,4775,30775.5857342574
Rickmansworth,Hammersmith,8,1258,18250,31382.424453090778
Rickmansworth,Harlesden,0,1258,1668,29267.191200552883
Rickmansworth,Harrow-on-the-Hill,30,1258,3019,12858.2201801867
Rickmansworth,High Street Kensington,7,1258,5427,33548.21864856791
Rickmansworth,Highbury & Islington,2,1258,25385,31457.092838985383
Rickmansworth,Highgate,0,1258,856,37489.75561672894
Rickmansworth,Hillingdon,0,1258,318,21998.772894864152
Rickmansworth,Holborn,15,1258,22346,31560.186818262104
Rickmansworth,Holland Park,1,1258,2063,32940.97034213657
Rickmansworth,Holloway Road,0,1258,1696,33251.48832904789
Rickmansworth,Hounslow East,0,1258,843,34045.771126649306
Rickmansworth,Hyde Park Corner,1,1258,2410,31679.27863059239
Rickmansworth,Ickenham,0,1258,282,20874.335699661257
Rickmansworth,Kentish Town,0,1258,3404,34141.413700470366
Rickmansworth,Kilburn,1,1258,1953,22884.137266177277
Rickmansworth,King's Cross St. Pancras,45,1258,33330,30601.49052066863
Rickmansworth,Kingsbury,1,1258,1018,20230.99256064814
Rickmansworth,Knightsbridge,4,1258,6821,32263.2322188923
Rickmansworth,Ladbroke Grove,1,1258,2131,32651.34450790766
Rickmansworth,Lambeth North,1,1258,1319,33112.143547364685
Rickmansworth,Latimer Road,1,1258,1109,33310.9250427472
Rickmansworth,Leicester Square,0,1258,8847,31227.34433523645
Rickmansworth,Liverpool Street,53,1258,61122,34061.77471676545
Rickmansworth,London Bridge,23,1258,29930,34293.23050580818
Rickmansworth,Mansion House,1,1258,7815,33971.691287761074
Rickmansworth,Marble Arch,1,1258,6145,30542.946642883777
Rickmansworth,Marylebone,1,1258,4250,28653.530503202033
Rickmansworth,Mile End,2,1258,3759,38100.411313054465
Rickmansworth,Moor Park,21,1258,550,3397.21945799626
Rickmansworth,Moorgate,49,1258,24574,33627.68726816312
Rickmansworth,Neasden,1,1258,732,19667.386940792574
Rickmansworth,Newbury Park,0,1258,559,49319.549878078484
Rickmansworth,North Acton,1,1258,3168,30972.796708369748
Rickmansworth,North Greenwich,1,1258,6276,41287.5522872772
Rickmansworth,North Harrow,2,1258,190,10878.59145770475
Rickmansworth,Northfields,0,1258,864,29586.610017700932
Rickmansworth,Northwick Park,1,1258,1713,14161.352037611434
Rickmansworth,Northwood,16,1258,1018,5615.518570404656
Rickmansworth,Northwood Hills,7,1258,488,7202.187455117833
Rickmansworth,Notting Hill Gate,1,1258,5490,32587.573113573784
Rickmansworth,Old Street,6,1258,15897,33302.46400168841
Rickmansworth,Osterley,0,1258,521,33078.27645420607
Rickmansworth,Oval,1,1258,2544,35213.810692134975
Rickmansworth,Oxford Circus,25,1258,44368,29888.822855068003
Rickmansworth,Paddington,12,1258,20198,29938.703821718176
Rickmansworth,Park Royal,1,1258,1552,23955.03577908969
Rickmansworth,Piccadilly Circus,16,1258,13641,30852.652929466632
Rickmansworth,Pimlico,3,1258,5585,33508.867290031034
Rickmansworth,Pinner,4,1258,292,9360.836046813896
Rickmansworth,Preston Road,0,1258,411,15894.485836833428
Rickmansworth,Putney Bridge,1,1258,2494,36988.006353287965
Rickmansworth,Queen's Park,0,1258,2167,30859.832557359496
Rickmansworth,Queensbury,0,1258,439,21476.987795011795
Rickmansworth,Rayners Lane,0,1258,426,15464.201306951336
Rickmansworth,Regent's Park,0,1258,3364,28910.772227042755
Rickmansworth,Richmond,0,1258,5397,34724.029917285035
Rickmansworth,Ruislip,1,1258,257,19088.680717312986
Rickmansworth,Ruislip Manor,1,1258,408,18409.794737074368
Rickmansworth,Russell Square,3,1258,5172,31471.99122541189
Rickmansworth,Seven Sisters,0,1258,10191,36920.32518945496
Rickmansworth,Shepherd's Bush,0,1258,9890,32029.290920851414
Rickmansworth,Shepherd's Bush Market,0,1258,416,32827.30321082335
Rickmansworth,Sloane Square,3,1258,8229,33274.74815235649
Rickmansworth,South Ealing,0,1258,670,29133.664727024094
Rickmansworth,South Kensington,9,1258,15325,33564.047537425424
Rickmansworth,Southwark,21,1258,10326,33194.88142070567
Rickmansworth,St. James's Park,4,1258,13339,32883.91886483851
Rickmansworth,St. John's Wood,6,1258,3982,26195.887967123334
Rickmansworth,St. Paul's,6,1258,13446,33220.82172757083
Rickmansworth,Stanmore,0,1258,983,24589.964614454588
Rickmansworth,Stockwell,0,1258,1623,35841.051252847894
Rickmansworth,Stratford,7,1258,55954,38861.02640155905
Rickmansworth,Sudbury Hill,0,1258,277,18755.22367212135
Rickmansworth,Swiss Cottage,3,1258,2598,25225.94767431836
Rickmansworth,Temple,1,1258,6780,32559.38619223468
Rickmansworth,Tooting Broadway,0,1258,4506,41911.19032050883
Rickmansworth,Tottenham Court Road,6,1258,19126,30763.125160701653
Rickmansworth,Tottenham Hale,1,1258,3239,37075.32034192589
Rickmansworth,Tower Hill,2,1258,8286,34910.07701170733
Rickmansworth,Tufnell Park,0,1258,557,34906.01470862713
Rickmansworth,Turnham Green,0,1258,1515,29228.26773634175
Rickmansworth,Turnpike Lane,0,1258,992,36952.2097850952
